shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R240088,42.2245299195,-72.6289975556,190021
R240088,42.2248041994,-72.6290135176,190022
R240088,42.2254865558,-72.6291142887,190023
R240088,42.2258977031,-72.6291659213,190024
R240088,42.2271386668,-72.629114176,190025
R240088,42.2276301495,-72.6290896975,190026
R240088,42.2276225431,-72.6288307141,190027
R240089,42.2007598136,-72.623264158,10001
R240089,42.2008747961,-72.6229845719,10002
R240089,42.2011857944,-72.6231746296,10003
R240089,42.2012267,-72.6232011912,10004
R240089,42.2012969596,-72.6230326488,10005
R240089,42.2017772531,-72.6219080038,10006
R240089,42.2019428242,-72.6215344456,10007
R240089,42.2022194907,-72.6209133332,10008
R240089,42.2022194907,-72.6209133332,20001
R240089,42.2022935668,-72.6207470679,20002
R240089,42.2024868254,-72.6203481552,20003
R240089,42.2025956036,-72.6201692135,20004
R240089,42.2030341483,-72.619663895,20005
R240089,42.2032726092,-72.6194134174,20006
R240089,42.2036519086,-72.6190731447,20007
R240089,42.2042105683,-72.618520098,20008
R240089,42.2042105683,-72.618520098,30001
R240089,42.2044028842,-72.6183297025,30002
R240089,42.2039506834,-72.6174210828,30003
R240089,42.2035592592,-72.6166397833,30004
R240089,42.2035592592,-72.6166397833,40001
R240089,42.2035011116,-72.6165235958,40002
R240089,42.2032372725,-72.6159985018,40003
R240089,42.2030291867,-72.6156663307,40004
R240089,42.2025873702,-72.6148730945,40005
R240089,42.2025873702,-72.6148730945,50001
R240089,42.2025328829,-72.6147754302,50002
R240089,42.2024870614,-72.6146897298,50003
R240089,42.201982375,-72.6138134617,50004
R240089,42.2016976625,-72.6132887635,50005
R240089,42.2016976625,-72.6132887635,60001
R240089,42.2015455992,-72.6130085288,60002
R240089,42.2020943339,-72.612457119,60003
R240089,42.2026510473,-72.6119316772,60004
R240089,42.2029691059,-72.6116216645,60005
R240089,42.2029691059,-72.6116216645,70001
R240089,42.203748182,-72.6108620249,70002
R240089,42.203884205,-72.6107304186,70003
R240089,42.203884205,-72.6107304186,80001
R240089,42.2047330321,-72.6099088585,80002
R240089,42.2047330321,-72.6099088585,90001
R240089,42.2048757036,-72.6097707203,90002
R240089,42.2051692708,-72.6094953242,90003
R240089,42.2057455344,-72.6089332604,90004
R240089,42.2057455344,-72.6089332604,100001
R240089,42.2059837933,-72.608701185,100002
R240089,42.2065740577,-72.608109821,100003
R240089,42.2069572326,-72.6077056712,100004
R240089,42.2069572326,-72.6077056712,110001
R240089,42.2070869908,-72.6075687742,110002
R240089,42.2076187368,-72.6070686523,110003
R240089,42.208222463,-72.6065033327,110004
R240089,42.2086510878,-72.6073044709,110005
R240089,42.2091071103,-72.6081382146,110006
R240089,42.2091071103,-72.6081382146,120001
R240089,42.2091607764,-72.608236238,120002
R240089,42.2096623684,-72.6091531126,120003
R240089,42.208562364,-72.6102376094,120004
R240089,42.2090342933,-72.6110985997,120005
R240089,42.2092787685,-72.6116418389,120006
R240089,42.2094782405,-72.6120144845,120007
R240089,42.2097532521,-72.6125213519,120008
R240089,42.2099609171,-72.6128978385,120009
R240089,42.2104437661,-72.6137627513,120010
R240089,42.2093517349,-72.6148694713,120011
R240089,42.2098151823,-72.6157525073,120012
R240089,42.2099793292,-72.6160876323,120013
R240089,42.210065195,-72.6162884859,120014
R240089,42.2110775867,-72.616317384,120015
R240089,42.2122963094,-72.6162945411,120016
R240089,42.2134058916,-72.6170524199,120017
R240089,42.2149429781,-72.6170278156,120018
R240089,42.2153516752,-72.6170497834,120019
R240089,42.2154993066,-72.617107762,120020
R240089,42.2156054202,-72.6172019279,120021
R240089,42.2157707131,-72.6174189681,120022
R240089,42.216027788,-72.617792686,120023
R240089,42.2160760993,-72.617904294,120024
R240089,42.216126435,-72.6180897753,120025
R240089,42.2161471631,-72.6182156647,120026
R240089,42.2161569247,-72.6186219436,120027
R240089,42.2161482413,-72.6192309503,120028
R240089,42.2160963836,-72.6203265221,120029
R240089,42.2170316918,-72.6203799689,120030
R240089,42.2171414116,-72.6203855997,120031
R240089,42.2183921955,-72.6204520076,120032
R240089,42.2183109387,-72.6217464656,120033
R240089,42.2198664381,-72.6218035251,120034
R240089,42.2199952206,-72.6218242644,120035
R240089,42.2201757402,-72.6218865325,120036
R240089,42.2202463235,-72.6219653161,120037
R240089,42.2202749541,-72.6221245839,120038
R240089,42.2202567544,-72.6231432869,120039
R240089,42.2204842446,-72.6231731621,120040
R240089,42.2205770672,-72.6232228044,120041
R240089,42.2205959131,-72.6232600597,120042
R240089,42.2205332584,-72.6243333613,120043
R240089,42.2215444163,-72.6244879056,120044
R240089,42.2215629362,-72.6245583858,120045
R240089,42.2215714513,-72.6248096063,120046
R240089,42.2213962892,-72.6267190519,120047
R240089,42.2212034537,-72.6290269282,120048
R240089,42.2211866102,-72.6293441555,120049
R240089,42.2219230989,-72.6292428167,120050
R240089,42.2223241428,-72.6292056535,120051
R240089,42.2230491835,-72.629152107,120052
R240089,42.223617895,-72.6290883904,120053
R240089,42.2245299195,-72.6289975556,120054
R240089,42.2248041994,-72.6290135176,120055
R240089,42.2254865558,-72.6291142887,120056
R240089,42.2258977031,-72.6291659213,120057
R240089,42.2271386668,-72.629114176,120058
R240089,42.2276301495,-72.6290896975,120059
R240089,42.2276225431,-72.6288307141,120060
R240089,42.2276225431,-72.6288307141,130001
R240089,42.227578974,-72.6273163622,130002
R240089,42.2284951424,-72.6273621962,130003
R240089,42.2290217874,-72.6273900258,130004
R240089,42.2290885699,-72.6289716624,130005
R240089,42.2301710774,-72.6288469273,130006
R240089,42.2301454224,-72.6297807234,130007
R240089,42.2303280608,-72.6304634375,130008
R240089,42.2303316572,-72.6306555226,130009
R240089,42.2302209131,-72.6313108488,130010
R240089,42.2301550738,-72.6315866263,130011
R240089,42.2302542072,-72.6321090678,130012
R240089,42.2299981154,-72.6321968113,130013
R240089,42.2301550738,-72.6315866263,130014
R240089,42.2302209131,-72.6313108488,130015
R240089,42.2303316572,-72.6306555226,130016
R240089,42.2303280608,-72.6304634375,130017
R240089,42.2301454224,-72.6297807234,130018
R240089,42.2301710774,-72.6288469273,130019
R240089,42.2290885699,-72.6289716624,130020
R240089,42.2290217874,-72.6273900258,130021
R240089,42.2285859324,-72.6273671343,130022
R240089,42.2285859324,-72.6273671343,140001
R240089,42.2284951424,-72.6273621962,140002
R240089,42.227578974,-72.6273163622,140003
R240089,42.2276266871,-72.6289674123,140004
R240094,42.1989166944,-72.6323073883,10001
R240094,42.1989243615,-72.632114492,10002
R240094,42.1990161077,-72.6311601896,10003
R240094,42.1994820976,-72.6312164832,10004
R240094,42.1999049129,-72.6311981886,10005
R240094,42.2002565688,-72.6311601696,10006
R240094,42.2011192085,-72.6310685172,10007
R240094,42.2017372043,-72.6310167918,10008
R240094,42.2019096631,-72.6310054725,10009
R240094,42.2019096631,-72.6310054725,20001
R240094,42.2029372704,-72.6309385352,20002
R240094,42.20323661,-72.6309180357,20003
R240094,42.2034453282,-72.6309033022,20004
R240094,42.2041346287,-72.6308565361,20005
R240094,42.2044751995,-72.6308293887,20006
R240094,42.204719581,-72.6308160288,20007
R240094,42.204719581,-72.6308160288,30001
R240094,42.2048815874,-72.6308071059,30002
R240094,42.2051890858,-72.6307941331,30003
R240094,42.2053205981,-72.6294233316,30004
R240094,42.2054027467,-72.6286053353,30005
R240094,42.2054164993,-72.6284627283,30006
R240094,42.2054164993,-72.6284627283,40001
R240094,42.2056638054,-72.625917198,40002
R240094,42.2056638054,-72.625917198,50001
R240094,42.2056897544,-72.6256500414,50002
R240094,42.2057454801,-72.6250050572,50003
R240094,42.2058408827,-72.6242315806,50004
R240094,42.2058177065,-72.6240761359,50005
R240094,42.2056939459,-72.6238229355,50006
R240094,42.2056014859,-72.6236522368,50007
R240094,42.2056014859,-72.6236522368,60001
R240094,42.2052222202,-72.622950824,60002
R240094,42.2048132764,-72.6221968482,60003
R240094,42.2048132764,-72.6221968482,70001
R240094,42.2047450722,-72.6220712473,70002
R240094,42.20426817,-72.6211658499,70003
R240094,42.2037828126,-72.6202824638,70004
R240094,42.2037128951,-72.6201634808,70005
R240094,42.2037128951,-72.6201634808,80001
R240094,42.2032726092,-72.6194134174,80002
R240094,42.2028929909,-72.6186611126,80003
R240094,42.2028337406,-72.6185456433,80004
R240094,42.2025562631,-72.6180129235,80005
R240094,42.2024210664,-72.6177772638,80006
R240094,42.2024210664,-72.6177772638,90001
R240094,42.2023484708,-72.6176512259,90002
R240094,42.2018708149,-72.6168197043,90003
R240094,42.2014220034,-72.6159846427,90004
R240094,42.2014220034,-72.6159846427,100001
R240094,42.2013802232,-72.6159067652,100002
R240094,42.2013397467,-72.6158359237,100003
R240094,42.2008489678,-72.6149414517,100004
R240094,42.2003649111,-72.6154160879,100005
R240094,42.2003649111,-72.6154160879,110001
R240094,42.1997545025,-72.6160147231,110002
R240094,42.1994500602,-72.6163061144,110003
R240094,42.1994500602,-72.6163061144,120001
R240094,42.1988154107,-72.6169135328,120002
R240094,42.1986406759,-72.61710238,120003
R240094,42.1976571334,-72.6180557364,120004
R240094,42.1974796888,-72.6182408385,120005
R240094,42.1973299348,-72.6184005925,120006
R240094,42.1970890919,-72.6186141007,120007
R240094,42.1966822948,-72.6190162293,120008
R240094,42.1966822948,-72.6190162293,130001
R240094,42.1964212589,-72.6192740345,130002
R240094,42.1962998714,-72.6190578302,130003
R240094,42.1957451698,-72.6179666704,130004
R240094,42.1956723071,-72.6178399027,130005
R240094,42.1954494165,-72.6173377333,130006
R240094,42.1953714247,-72.6171739699,130007
R240094,42.1953338007,-72.6170921125,130008
R240094,42.1953123166,-72.6170437554,130009
R240094,42.1952291958,-72.6168429958,130010
R240094,42.1950667529,-72.6166150056,130011
R240094,42.1944846606,-72.6155160257,130012
R240094,42.1940396644,-72.6147110316,130013
R240094,42.1939238636,-72.6144838708,130014
R240094,42.1937992045,-72.6146034693,130015
R240094,42.1935498857,-72.6148426649,130016
R240094,42.1927378833,-72.6156550672,130017
R240094,42.1916812497,-72.6167879025,130018
R240094,42.1910657766,-72.6174265791,130019
R240094,42.190220289,-72.618293682,130020
R240094,42.189795399,-72.6204930171,130021
R240094,42.1896939177,-72.6210484657,130022
R240094,42.1896203759,-72.6212722764,130023
R240094,42.1895192141,-72.6215140499,130024
R240094,42.1891255737,-72.6224776406,130025
R240094,42.1889429577,-72.622909864,130026
R240094,42.1888507107,-72.6230816747,130027
R240094,42.1883431545,-72.6236262273,130028
R240094,42.1879688583,-72.6240144527,130029
R240094,42.1877386909,-72.6242576193,130030
R240094,42.1871039322,-72.6248995326,130031
R240094,42.1868710913,-72.6251352649,130032
R240094,42.1866086824,-72.6253077382,130033
R240094,42.1855096988,-72.6257126033,130034
R240094,42.1852338592,-72.6258553114,130035
R240094,42.1849660338,-72.626020301,130036
R240094,42.1842682637,-72.6266499795,130037
R240094,42.1838692256,-72.6270414127,130038
R240094,42.1836312188,-72.6272438235,130039
R240094,42.1828572655,-72.6278057019,130040
R240094,42.1819084978,-72.6282832795,130041
R240094,42.1809547848,-72.6287054074,130042
R240094,42.1798388524,-72.6291578431,130043
R240094,42.1794171087,-72.629345893,130044
R240094,42.1790477897,-72.629505356,130045
R240094,42.1781004319,-72.6298390076,130046
R240094,42.1774178337,-72.6300408495,130047
R240094,42.1775564241,-72.6307369704,130048
R240094,42.1777740297,-72.6306559869,130049
R240094,42.1778341565,-72.6309596103,130050
R240094,42.1774688716,-72.6310715356,130051
R240096,42.2007598136,-72.623264158,10001
R240096,42.2008747961,-72.6229845719,10002
R240096,42.2011857944,-72.6231746296,10003
R240096,42.2012267,-72.6232011912,10004
R240096,42.2012969596,-72.6230326488,10005
R240096,42.2017772531,-72.6219080038,10006
R240096,42.2019428242,-72.6215344456,10007
R240096,42.2022935668,-72.6207470679,10008
R240096,42.2020693917,-72.6203776911,10009
R240096,42.202293779,-72.6204444036,10010
R240096,42.2023488013,-72.6204306115,10011
R240096,42.2024868254,-72.6203481552,10012
R240096,42.2022935668,-72.6207470679,10013
R240096,42.2019428242,-72.6215344456,10014
R240096,42.2017772531,-72.6219080038,10015
R240096,42.2013376856,-72.6229374035,10016
R240096,42.2013376856,-72.6229374035,20001
R240096,42.2012969596,-72.6230326488,20002
R240096,42.2012267,-72.6232011912,20003
R240096,42.2011340552,-72.6234136287,20004
R240096,42.2008003002,-72.6241459139,20005
R240096,42.2007413039,-72.6242851255,20006
R240096,42.2006176783,-72.6245782121,20007
R240096,42.2001626331,-72.6256442097,20008
R240096,42.2000851993,-72.6258163098,20009
R240096,42.2000851993,-72.6258163098,30001
R240096,42.1999943046,-72.626017698,30002
R240096,42.1997753163,-72.6265194671,30003
R240096,42.1995723179,-72.6270694989,30004
R240096,42.1995296727,-72.6272200686,30005
R240096,42.1993830921,-72.6280327847,30006
R240096,42.1993830921,-72.6280327847,40001
R240096,42.1993061646,-72.6284599303,40002
R240096,42.1991671043,-72.6294835249,40003
R240096,42.199103158,-72.6301246013,40004
R240096,42.1990711043,-72.6305924042,40005
R240096,42.1990711043,-72.6305924042,50001
R240096,42.1990582699,-72.6307807799,50002
R240096,42.1990161077,-72.6311601896,50003
R240096,42.1984680918,-72.6310729071,50004
R240096,42.1982543586,-72.6310395685,50005
R240096,42.1973171452,-72.6309010581,50006
R240096,42.1970133362,-72.6308181345,50007
R240096,42.1955613072,-72.6302866207,50008
R240096,42.1952631672,-72.63018535,50009
R240096,42.1948308304,-72.6300558545,50010
R240096,42.1944610943,-72.6299791449,50011
R240096,42.1938566871,-72.629877219,50012
R240096,42.1938566871,-72.629877219,60001
R240096,42.1937761363,-72.6298636051,60002
R240096,42.1936528424,-72.6298429559,60003
R240096,42.1930826557,-72.6297774404,60004
R240096,42.1928907642,-72.6297555697,60005
R240096,42.1927180436,-72.629737731,60006
R240096,42.192038355,-72.6296444338,60007
R240096,42.1917858795,-72.6296436276,60008
R240096,42.1914540488,-72.6296192653,60009
R240096,42.1910811321,-72.6295867908,60010
R240096,42.1908863585,-72.6295788935,60011
R240096,42.1908863585,-72.6295788935,70001
R240096,42.1904145086,-72.6295601572,70002
R240096,42.1900329241,-72.6295718135,70003
R240096,42.1896398189,-72.6296386197,70004
R240096,42.1888259147,-72.6297975683,70005
R240096,42.188174155,-72.6299335695,70006
R240096,42.1882908979,-72.6311755779,70007
R240096,42.1883271062,-72.6316780998,70008
R240096,42.1883242296,-72.6319695796,70009
R240096,42.1883051803,-72.6322312485,70010
R240096,42.1882294305,-72.632676418,70011
R240096,42.1881355287,-72.6330142447,70012
R240096,42.1879753347,-72.6333951689,70013
R240096,42.1877714922,-72.6337494794,70014
R240096,42.1875014666,-72.6341358163,70015
R240096,42.1872743135,-72.634349477,70016
R240096,42.1855910805,-72.6355518725,70017
R240096,42.1836817664,-72.636913251,70018
R240096,42.1836817664,-72.636913251,80001
R240096,42.1834656274,-72.6370673087,80002
R240096,42.1823899049,-72.6378893294,80003
R240096,42.1816403381,-72.6384773346,80004
R240096,42.1815667679,-72.6385346833,80005
R240096,42.1815667679,-72.6385346833,90001
R240096,42.1801883182,-72.6396061827,90002
R240096,42.1801363075,-72.63964805,90003
R240096,42.1801363075,-72.63964805,100001
R240096,42.1798175915,-72.6399057744,100002
R240096,42.1795686228,-72.6401042376,100003
R240096,42.1792209099,-72.6402972347,100004
R240096,42.1789207236,-72.6404025307,100005
R240096,42.1785882341,-72.6404445199,100006
R240096,42.1783769533,-72.6404407217,100007
R240096,42.1784218758,-72.6389582718,100008
R240096,42.1784656812,-72.6375864911,100009
R240096,42.178501789,-72.6364359527,100010
R240096,42.1779002882,-72.6364842123,100011
R240096,42.1769471649,-72.6365667574,100012
R240096,42.176176017,-72.6365640109,100013
R240096,42.1759455287,-72.6365598817,100014
R240096,42.1755751375,-72.6365495566,100015
R240096,42.1749435266,-72.6365898945,100016
R240096,42.1747464042,-72.6365974315,100017
R240096,42.1747464042,-72.6365974315,110001
R240096,42.1746140746,-72.6366024397,110002
R240096,42.1741910372,-72.6366428238,110003
R240096,42.174429245,-72.6378055824,110004
R240096,42.1744597924,-72.6380459453,110005
R240096,42.1744782649,-72.6383967759,110006
R240096,42.1744879876,-72.639075812,110007
R240096,42.1744686634,-72.6394739273,110008
R240096,42.1744686634,-72.6394739273,120001
R240096,42.1744294252,-72.640273836,120002
R240096,42.1743684834,-72.6411582111,120003
R240096,42.1743369685,-72.6415671742,120004
R240096,42.1743183013,-72.6417882057,120005
R240096,42.1743025981,-72.6419871538,120006
R240096,42.1742891718,-72.6427838347,120007
R240096,42.1742662942,-72.643702097,120008
R240096,42.1742520066,-72.6440338904,120009
R240096,42.1742398,-72.6449818602,120010
R240096,42.1742128749,-72.6454794505,120011
R240096,42.1741888597,-72.6456856262,120012
R240096,42.1741736289,-72.6458366187,120013
R240096,42.1740443923,-72.6469595651,120014
R240096,42.1740444221,-72.6470388887,120015
R240096,42.1740444221,-72.6470388887,130001
R240096,42.1740435644,-72.6484131916,130002
R240096,42.1770386511,-72.6485928561,130003
R240096,42.1784789043,-72.64864845,130004
R240096,42.1796505505,-72.6486696646,130005
R240096,42.1802542089,-72.6486805951,130006
R240096,42.1802542089,-72.6486805951,140001
R240096,42.1803365259,-72.6486820856,140002
R240096,42.1805670136,-72.6486862591,140003
R240096,42.1811981479,-72.6486939976,140004
R240096,42.1813737575,-72.6486971775,140005
R240096,42.1827955046,-72.6486823334,140006
R240096,42.1830312213,-72.6487124316,140007
R240096,42.1834172243,-72.6488079814,140008
R240096,42.1835634352,-72.6488693003,140009
R240096,42.1835634352,-72.6488693003,150001
R240096,42.1835648035,-72.6488696941,150002
R240096,42.1844480966,-72.6494576497,150003
R240096,42.1852189978,-72.6500325138,150004
R240096,42.1853607555,-72.6501273365,150005
R240096,42.1858377922,-72.6504496473,150006
R240096,42.186280601,-72.6506274257,150007
R240096,42.1862852545,-72.6506286172,150008
R240096,42.1862852545,-72.6506286172,160001
R240096,42.1864229876,-72.6506595299,160002
R240096,42.1866341566,-72.6506744312,160003
R240096,42.1867795462,-72.6506807588,160004
R240096,42.1870899398,-72.6506531777,160005
R240096,42.1881197105,-72.6503175929,160006
R240096,42.1886102704,-72.6501124525,160007
R240096,42.1891746949,-72.6498484956,160008
R240096,42.1891746949,-72.6498484956,170001
R240096,42.1891948253,-72.6498388966,170002
R240096,42.1893383956,-72.6497529312,170003
R240096,42.1896367337,-72.6495590601,170004
R240096,42.1901638871,-72.6492623124,170005
R240096,42.1910635355,-72.648765643,170006
R240096,42.1919681153,-72.6483244062,170007
R240096,42.1926296793,-72.6480337608,170008
R240096,42.1929383252,-72.6479064879,170009
R240096,42.1934182001,-72.6476715954,170010
R240096,42.1936445287,-72.6475428298,170011
R240096,42.1938795317,-72.647369933,170012
R240096,42.194158769,-72.6471646195,170013
R240096,42.1944162761,-72.6469367675,170014
R240096,42.1947512758,-72.646643883,170015
R240096,42.1955461861,-72.6459164249,170016
R240096,42.1960060958,-72.6454818481,170017
R240096,42.1964189523,-72.6450870137,170018
R240096,42.1965882454,-72.6448981511,170019
R240096,42.1969581548,-72.644406574,170020
R240096,42.197161993,-72.6440559366,170021
R240096,42.1975172748,-72.6433795461,170022
R240096,42.197689787,-72.6431427531,170023
R240096,42.1979587395,-72.6428670976,170024
R240096,42.1981497227,-72.6427044513,170025
R240096,42.1983512402,-72.642586284,170026
R240096,42.1985770115,-72.6425128434,170027
R240096,42.1990002698,-72.6424503416,170028
R240096,42.2008039643,-72.6423868691,170029
R240096,42.2010048199,-72.6423351221,170030
R240096,42.2010433569,-72.6422959533,170031
R240106,42.1740439347,-72.6478280522,10001
R240106,42.1740443923,-72.6469595651,10002
R240106,42.1741736289,-72.6458366187,10003
R240106,42.1741888597,-72.6456856262,10004
R240106,42.1742128749,-72.6454794505,10005
R240106,42.1742398,-72.6449818602,10006
R240106,42.1742520066,-72.6440338904,10007
R240106,42.1742662942,-72.643702097,10008
R240106,42.1742891718,-72.6427838347,10009
R240106,42.1743025981,-72.6419871538,10010
R240106,42.1743183013,-72.6417882057,10011
R240106,42.1743369685,-72.6415671742,10012
R240106,42.1743684834,-72.6411582111,10013
R240106,42.1744294252,-72.640273836,10014
R240106,42.1744879876,-72.639075812,10015
R240106,42.1744782649,-72.6383967759,10016
R240106,42.1744597924,-72.6380459453,10017
R240106,42.174429245,-72.6378055824,10018
R240106,42.1741910372,-72.6366428238,10019
R240106,42.1746140746,-72.6366024397,10020
R240106,42.1746148978,-72.6366024545,10021
R240106,42.1746148978,-72.6366024545,20001
R240106,42.1749435266,-72.6365898945,20002
R240106,42.1755751375,-72.6365495566,20003
R240106,42.1759455287,-72.6365598817,20004
R240106,42.176176017,-72.6365640109,20005
R240106,42.1769471649,-72.6365667574,20006
R240106,42.1779002882,-72.6364842123,20007
R240106,42.178129902,-72.6364658187,20008
R240106,42.178129902,-72.6364658187,30001
R240106,42.178501789,-72.6364359527,30002
R240106,42.1784656812,-72.6375864911,30003
R240106,42.1784218758,-72.6389582718,30004
R240106,42.1783891945,-72.6400376583,30005
R240106,42.1783891945,-72.6400376583,40001
R240106,42.1783769533,-72.6404407217,40002
R240106,42.1785882341,-72.6404445199,40003
R240106,42.1789207236,-72.6404025307,40004
R240106,42.1792209099,-72.6402972347,40005
R240106,42.1795686228,-72.6401042376,40006
R240106,42.1798175915,-72.6399057744,40007
R240106,42.1798200793,-72.6399039742,40008
R240106,42.1798200793,-72.6399039742,50001
R240106,42.1801883182,-72.6396061827,50002
R240106,42.1816403381,-72.6384773346,50003
R240106,42.1823899049,-72.6378893294,50004
R240106,42.1834559506,-72.6370745152,50005
R240106,42.1834559506,-72.6370745152,60001
R240106,42.1834656274,-72.6370673087,60002
R240106,42.1855910805,-72.6355518725,60003
R240106,42.1872743135,-72.634349477,60004
R240106,42.1875014666,-72.6341358163,60005
R240106,42.1877714922,-72.6337494794,60006
R240106,42.1879753347,-72.6333951689,60007
R240106,42.1881355287,-72.6330142447,60008
R240106,42.1882294305,-72.632676418,60009
R240106,42.1883051803,-72.6322312485,60010
R240106,42.1883242296,-72.6319695796,60011
R240106,42.1883271062,-72.6316780998,60012
R240106,42.1882908979,-72.6311755779,60013
R240106,42.188174155,-72.6299335695,60014
R240106,42.1888259147,-72.6297975683,60015
R240106,42.1896398189,-72.6296386197,60016
R240106,42.1900329241,-72.6295718135,60017
R240106,42.1904145086,-72.6295601572,60018
R240106,42.1908885536,-72.6295789326,60019
R240106,42.1908885536,-72.6295789326,70001
R240106,42.1910811321,-72.6295867908,70002
R240106,42.1914540488,-72.6296192653,70003
R240106,42.1917858795,-72.6296436276,70004
R240106,42.192038355,-72.6296444338,70005
R240106,42.1927180436,-72.629737731,70006
R240106,42.1927503963,-72.6297408906,70007
R240106,42.1927503963,-72.6297408906,80001
R240106,42.1928907642,-72.6297555697,80002
R240106,42.1930826557,-72.6297774404,80003
R240106,42.1936528424,-72.6298429559,80004
R240106,42.1937761363,-72.6298636051,80005
R240106,42.1944610943,-72.6299791449,80006
R240106,42.1948308304,-72.6300558545,80007
R240106,42.1952631672,-72.63018535,80008
R240106,42.1955613072,-72.6302866207,80009
R240106,42.1970133362,-72.6308181345,80010
R240106,42.1973171452,-72.6309010581,80011
R240106,42.1982543586,-72.6310395685,80012
R240106,42.1984680918,-72.6310729071,80013
R240106,42.1990161077,-72.6311601896,80014
R240106,42.1990522437,-72.6308352976,80015
R240106,42.1990522437,-72.6308352976,90001
R240106,42.1990582699,-72.6307807799,90002
R240106,42.199103158,-72.6301246013,90003
R240106,42.1991671043,-72.6294835249,90004
R240106,42.1992715521,-72.6287143557,90005
R240106,42.1992715521,-72.6287143557,100001
R240106,42.1993061646,-72.6284599303,100002
R240106,42.1995296727,-72.6272200686,100003
R240106,42.1995723179,-72.6270694989,100004
R240106,42.1997753163,-72.6265194671,100005
R240106,42.1999943046,-72.626017698,100006
R240106,42.2001626331,-72.6256442097,100007
R240106,42.2006176783,-72.6245782121,100008
R240106,42.2007413039,-72.6242851255,100009
R240106,42.2004305967,-72.6240655411,100010
R240106,42.2007598136,-72.623264158,100011
R240108,42.2107598617,-72.6292654992,10001
R240108,42.2107685743,-72.6288263574,10002
R240108,42.2108007255,-72.6277895978,10003
R240108,42.2108255668,-72.6269372862,10004
R240108,42.210847667,-72.6258043657,10005
R240108,42.210859478,-72.6253837359,10006
R240108,42.210859478,-72.6253837359,20001
R240108,42.2108645084,-72.6252066296,20002
R240108,42.2108854234,-72.624752937,20003
R240108,42.2109071684,-72.6242143525,20004
R240108,42.2109252994,-72.6237643016,20005
R240108,42.2109512555,-72.6228791519,20006
R240108,42.2109512555,-72.6228791519,30001
R240108,42.2109541191,-72.6227828524,30002
R240108,42.2109794634,-72.6215946126,30003
R240108,42.2109892802,-72.6211517967,30004
R240108,42.210712515,-72.620575449,30005
R240108,42.210712515,-72.620575449,40001
R240108,42.2106530717,-72.6204518387,40002
R240108,42.2102031141,-72.6196243673,40003
R240108,42.2102031141,-72.6196243673,50001
R240108,42.2101138758,-72.6194603643,50002
R240108,42.2099871451,-72.6192292526,50003
R240108,42.209652841,-72.6186142542,50004
R240108,42.2091755882,-72.6177420303,50005
R240108,42.2088034364,-72.6170673177,50006
R240108,42.2087012164,-72.6168551046,50007
R240108,42.2083944103,-72.6162332326,50008
R240108,42.208311096,-72.6160804177,50009
R240108,42.208311096,-72.6160804177,60001
R240108,42.2082380287,-72.6159462406,60002
R240108,42.2077608991,-72.6150592932,60003
R240108,42.2072728586,-72.6141647849,60004
R240108,42.206857799,-72.6134129498,60005
R240108,42.206857799,-72.6134129498,70001
R240108,42.2068035886,-72.6133149159,70002
R240108,42.2063154986,-72.6124241252,70003
R240108,42.2058383773,-72.6115335405,70004
R240108,42.2057952615,-72.6114515768,70005
R240108,42.2054244838,-72.6107729014,70006
R240108,42.2054244838,-72.6107729014,80001
R240108,42.2053125734,-72.6105682919,80002
R240108,42.2048757036,-72.6097707203,80003
R240108,42.2051692708,-72.6094953242,80004
R240108,42.2057455344,-72.6089332604,80005
R240108,42.2057455344,-72.6089332604,90001
R240108,42.2059837933,-72.608701185,90002
R240108,42.2065740577,-72.608109821,90003
R240108,42.2069572326,-72.6077056712,90004
R240108,42.2069572326,-72.6077056712,100001
R240108,42.2070869908,-72.6075687742,100002
R240108,42.2076187368,-72.6070686523,100003
R240108,42.208222463,-72.6065033327,100004
R240108,42.2088125735,-72.6059266907,100005
R240108,42.2093253538,-72.6054003705,100006
R240108,42.2089883027,-72.6047780219,100007
R240108,42.2088723759,-72.6045618982,100008
R240108,42.2085889553,-72.6040696923,100009
R240108,42.2084112667,-72.6037122222,100010
R240108,42.2081981901,-72.603324607,100011
R240108,42.2080848271,-72.6031269903,100012
R240108,42.2079688263,-72.6029182542,100013
R240108,42.2074023231,-72.6018969682,100014
R240108,42.2073052793,-72.6017144055,100015
R240108,42.2070949399,-72.6013268514,100016
R240108,42.2070302552,-72.6012039138,100017
R240108,42.2070113667,-72.6011703638,100018
R240108,42.2067070069,-72.6005707761,100019
R240108,42.2066672291,-72.6004261243,100020
R240108,42.2066490129,-72.6003224514,100021
R240108,42.2066476848,-72.6001747758,100022
R240108,42.2067124541,-72.5994302532,100023
R240108,42.2067795735,-72.5987263744,100024
R240108,42.2067949543,-72.5985531487,100025
R240108,42.2068172205,-72.598348666,100026
R240108,42.2068172205,-72.598348666,110001
R240108,42.2068942291,-72.5976431105,110002
R240108,42.2070066517,-72.5967923584,110003
R240108,42.2070877116,-72.5958628049,110004
R240108,42.2070877116,-72.5958628049,120001
R240108,42.2071052837,-72.5956608232,120002
R240108,42.207217272,-72.5945664287,120003
R240108,42.2058044743,-72.5945088208,120004
R240108,42.2052913275,-72.594503655,120005
R240108,42.2047997798,-72.5945357742,120006
R240108,42.2043023568,-72.5946083944,120007
